FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,MEASURE,Misura,E_COICOP_REV_ISTAT,ECOICOP Rev. Istat,TIME_PERIOD,Osservazione,OBS_STATUS,'Stato dell"'osservazione'
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,01,-- prodotti alimentari e bevande analcoliche,2018-05,104.2,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,01,-- prodotti alimentari e bevande analcoliche,2018-06,103.9,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,01,-- prodotti alimentari e bevande analcoliche,2018-07,103.1,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,01,-- prodotti alimentari e bevande analcoliche,2018-08,103.1,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,01,-- prodotti alimentari e bevande analcoliche,2018-09,102.9,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,01,-- prodotti alimentari e bevande analcoliche,2018-10,102.9,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,01,-- prodotti alimentari e bevande analcoliche,2018-11,103.4,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,01,-- prodotti alimentari e bevande analcoliche,2018-12,103.4,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,01,-- prodotti alimentari e bevande analcoliche,2019-01,104.4,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,01,-- prodotti alimentari e bevande analcoliche,2019-02,104.8,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,01,-- prodotti alimentari e bevande analcoliche,2019-03,104.2,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,01,-- prodotti alimentari e bevande analcoliche,2019-04,103.8,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,01,-- prodotti alimentari e bevande analcoliche,2019-05,104.6,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,01,-- prodotti alimentari e bevande analcoliche,2019-06,104.2,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,01,-- prodotti alimentari e bevande analcoliche,2019-07,103.9,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,01,-- prodotti alimentari e bevande analcoliche,2019-08,104,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,01,-- prodotti alimentari e bevande analcoliche,2019-09,103.6,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,01,-- prodotti alimentari e bevande analcoliche,2019-10,103.7,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,01,-- prodotti alimentari e bevande analcoliche,2019-11,104.2,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,01,-- prodotti alimentari e bevande analcoliche,2019-12,104.2,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,01,-- prodotti alimentari e bevande analcoliche,2020-01,105,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,01,-- prodotti alimentari e bevande analcoliche,2020-02,105.1,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,01,-- prodotti alimentari e bevande analcoliche,2020-03,105.3,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,01,-- prodotti alimentari e bevande analcoliche,2020-04,106.7,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,01,-- prodotti alimentari e bevande analcoliche,2020-05,107.3,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,01,-- prodotti alimentari e bevande analcoliche,2020-06,106.7,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,01,-- prodotti alimentari e bevande analcoliche,2020-07,105.4,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,01,-- prodotti alimentari e bevande analcoliche,2020-08,105.1,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,01,-- prodotti alimentari e bevande analcoliche,2020-09,104.8,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,01,-- prodotti alimentari e bevande analcoliche,2020-10,105.1,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,01,-- prodotti alimentari e bevande analcoliche,2020-11,105.6,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,01,-- prodotti alimentari e bevande analcoliche,2020-12,105,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,01,-- prodotti alimentari e bevande analcoliche,2021-01,105.7,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,01,-- prodotti alimentari e bevande analcoliche,2021-02,105.5,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,01,-- prodotti alimentari e bevande analcoliche,2021-03,105.5,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,01,-- prodotti alimentari e bevande analcoliche,2021-04,106.2,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,01,-- prodotti alimentari e bevande analcoliche,2021-05,106.5,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,01,-- prodotti alimentari e bevande analcoliche,2021-06,106.1,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,01,-- prodotti alimentari e bevande analcoliche,2021-07,105.5,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,01,-- prodotti alimentari e bevande analcoliche,2021-08,105.9,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,01,-- prodotti alimentari e bevande analcoliche,2021-09,106,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,01,-- prodotti alimentari e bevande analcoliche,2021-10,106.3,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,01,-- prodotti alimentari e bevande analcoliche,2021-11,107.2,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,01,-- prodotti alimentari e bevande analcoliche,2021-12,108,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,01,-- prodotti alimentari e bevande analcoliche,2022-01,109.5,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,01,-- prodotti alimentari e bevande analcoliche,2022-02,110.6,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,01,-- prodotti alimentari e bevande analcoliche,2022-03,111.6,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,01,-- prodotti alimentari e bevande analcoliche,2022-04,113,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,01,-- prodotti alimentari e bevande analcoliche,2022-05,114.4,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,01,-- prodotti alimentari e bevande analcoliche,2022-06,115.7,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,01,-- prodotti alimentari e bevande analcoliche,2022-07,116,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,01,-- prodotti alimentari e bevande analcoliche,2022-08,117,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,01,-- prodotti alimentari e bevande analcoliche,2022-09,118.4,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,01,-- prodotti alimentari e bevande analcoliche,2022-10,120.7,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,01,-- prodotti alimentari e bevande analcoliche,2022-11,121.8,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,01,-- prodotti alimentari e bevande analcoliche,2022-12,122.2,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,01,-- prodotti alimentari e bevande analcoliche,2023-01,123.3,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,01,-- prodotti alimentari e bevande analcoliche,2023-02,125.2,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,01,-- prodotti alimentari e bevande analcoliche,2023-03,126.3,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,01,-- prodotti alimentari e bevande analcoliche,2023-04,126.7,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,01,-- prodotti alimentari e bevande analcoliche,2023-05,127.9,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,01,-- prodotti alimentari e bevande analcoliche,2023-06,128.4,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,01,-- prodotti alimentari e bevande analcoliche,2023-07,128.4,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,01,-- prodotti alimentari e bevande analcoliche,2023-08,128.6,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,01,-- prodotti alimentari e bevande analcoliche,2023-09,128.5,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,01,-- prodotti alimentari e bevande analcoliche,2023-10,128.5,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,01,-- prodotti alimentari e bevande analcoliche,2023-11,129,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,01,-- prodotti alimentari e bevande analcoliche,2023-12,129.4,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,01,-- prodotti alimentari e bevande analcoliche,2024-01,130.4,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,01,-- prodotti alimentari e bevande analcoliche,2024-02,130.1,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,01,-- prodotti alimentari e bevande analcoliche,2024-03,129.9,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,01,-- prodotti alimentari e bevande analcoliche,2024-04,129.9,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,01,-- prodotti alimentari e bevande analcoliche,2024-05,130.5,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,01,-- prodotti alimentari e bevande analcoliche,2024-06,130.2,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,01,-- prodotti alimentari e bevande analcoliche,2024-07,129.6,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,01,-- prodotti alimentari e bevande analcoliche,2024-08,129.8,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,01,-- prodotti alimentari e bevande analcoliche,2024-09,130.1,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,01,-- prodotti alimentari e bevande analcoliche,2024-10,131.7,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,01,-- prodotti alimentari e bevande analcoliche,2024-11,132.6,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,01,-- prodotti alimentari e bevande analcoliche,2024-12,132.1,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,01,-- prodotti alimentari e bevande analcoliche,2025-01,133.1,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,01,-- prodotti alimentari e bevande analcoliche,2025-02,133.2,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,01,-- prodotti alimentari e bevande analcoliche,2025-03,133.2,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,01,-- prodotti alimentari e bevande analcoliche,2025-04,134.1,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,01,-- prodotti alimentari e bevande analcoliche,2025-05,134.7,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,01,-- prodotti alimentari e bevande analcoliche,2025-06,134.7,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,01,-- prodotti alimentari e bevande analcoliche,2025-07,134.7,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,01,-- prodotti alimentari e bevande analcoliche,2025-08,135,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,01,-- prodotti alimentari e bevande analcoliche,2025-09,134.9,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,01,-- prodotti alimentari e bevande analcoliche,2025-10,135,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,01,-- prodotti alimentari e bevande analcoliche,2025-11,135.1,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,01,-- prodotti alimentari e bevande analcoliche,2025-12,135.2,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,02,-- bevande alcoliche e tabacchi,2016-01,100.2,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,02,-- bevande alcoliche e tabacchi,2016-02,100.2,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,02,-- bevande alcoliche e tabacchi,2016-03,100.2,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,02,-- bevande alcoliche e tabacchi,2016-04,100.2,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,02,-- bevande alcoliche e tabacchi,2016-05,101.8,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,02,-- bevande alcoliche e tabacchi,2016-06,102.2,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,02,-- bevande alcoliche e tabacchi,2016-07,102.2,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,02,-- bevande alcoliche e tabacchi,2016-08,102.2,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,02,-- bevande alcoliche e tabacchi,2016-09,102.2,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,02,-- bevande alcoliche e tabacchi,2016-10,102.2,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,02,-- bevande alcoliche e tabacchi,2016-11,102.2,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,02,-- bevande alcoliche e tabacchi,2016-12,102,,
